-4.849205,2.493272,-5.249344,1.056258,0.226531,0.714802,-1.352778,0.163325,0.016216,-0.814539,-0.852068,-0.008969,1.508924,-0.413744,0.706669,0.270031,1.017206,-0.288957,-0.010937,0.153677,-0.104771,-0.492596,0.206990,-0.152890,-0.321306,-0.256483,0.001406,-0.125551,-0.144938,0.099647,-0.245491,0.425499,0.116876,0.279092,-0.640507,-0.481476,0.083579,-0.041825,-0.291525,0.110276,0.699498,0.033614,0.182774,0.138610,-0.419697,-0.789589,-0.093971,0.117756,0.096029,0.194350,0.324416,0.097787,1.000000,552.989000
3.673610,-3.055283,-0.775498,-0.869038,1.436582,0.992401,1.873782,-0.783526,1.500008,-0.570227,0.421255,0.141719,0.707702,0.471606,0.214573,-0.626963,-0.175911,-0.566234,0.580059,-0.574002,-0.023244,-0.286873,-0.275901,-0.120172,0.009726,-0.224850,0.405911,0.112715,0.255084,0.312768,0.128364,0.230477,-0.210936,-0.050112,0.198618,0.033238,-0.052878,-0.202047,0.014220,-0.266839,0.246558,-0.261285,-0.157590,-0.431412,-0.057298,0.015630,0.061317,-0.350907,0.351277,-0.097067,-0.161978,0.044346,1.000000,163.096000
3.992369,-3.226165,-1.670988,1.821397,0.019583,1.042566,0.500303,-0.133048,-0.283043,-0.313421,0.014214,0.957275,0.770895,-0.314211,-0.626051,1.485900,0.087231,-0.683885,-0.059406,0.055249,-0.448794,0.767119,0.356516,0.596969,0.879918,0.513671,0.054136,-0.546846,-0.596509,0.407037,0.548596,0.940624,0.396726,-0.647359,-0.986548,0.155382,0.644765,1.429335,-0.258350,0.373854,-2.144723,-1.751661,-1.072771,0.594113,-1.241607,-0.738096,-1.085813,-1.843556,-0.579358,-0.353847,-0.416030,-0.011719,1.000000,239.061000
3.358099,-2.918023,-2.126999,1.374933,-0.217554,0.898222,0.781887,-0.162641,0.057283,-0.282817,0.635563,0.552908,0.915518,-0.447519,-0.495499,1.144275,-0.269802,-0.718967,-0.104514,-0.370924,-0.200863,0.259654,0.389498,0.083976,0.576605,0.109226,0.257415,-0.417190,-0.776018,0.734406,1.010271,0.483837,0.139116,-0.051464,-0.608533,-0.230233,0.285696,0.026280,-0.885375,-0.215033,0.038870,0.043795,-0.939233,0.010903,-0.461125,1.107108,0.448840,0.325965,-0.321666,0.356509,-0.006931,0.136514,1.000000,233.055000
1.390141,-2.672677,-1.052148,2.467370,2.702078,-0.348143,0.250552,0.223219,-0.273243,-0.621664,0.277869,0.211876,-1.126438,1.015199,0.172329,0.618227,1.577097,-0.327928,-0.199575,0.887598,1.082815,-1.930893,1.939680,-0.745316,0.063975,0.789476,0.682205,0.201903,-0.850841,0.183756,-1.315142,1.001628,1.082282,0.549794,-1.678124,-0.571292,0.084574,0.130486,-1.097751,0.917042,1.396678,0.016243,0.102127,0.127981,-0.418561,-0.800174,0.143641,-1.055301,-0.135013,0.244586,0.785202,0.000395,1.000000,427.045000
5.088055,-2.978614,2.147572,-1.499057,0.565899,0.521369,0.117407,-0.274815,0.321849,-0.679276,0.441663,1.014593,0.467602,-0.711725,-0.259394,0.889662,0.273944,-0.274581,-0.248215,-0.145583,0.273542,1.208161,0.590163,0.027218,0.126027,0.114165,-0.101362,-0.263847,0.126378,-0.757449,-0.394263,0.186025,0.516466,-0.714790,0.837487,0.494670,0.266840,0.851068,1.029239,-0.345929,0.661843,0.141247,-0.497468,-0.943893,0.421000,-1.388289,0.763103,0.223309,0.087744,0.928513,0.150531,0.236621,1.000000,195.985000
-2.509074,-2.249379,0.666315,-0.543190,1.273127,-2.813734,0.100219,-0.382183,1.112544,-0.649788,0.533426,0.205604,0.020260,0.331964,0.335431,-0.910098,0.543474,0.070927,0.138521,-0.408480,0.323713,0.035053,0.053094,-0.852784,0.504025,0.361906,-0.066260,-0.419881,0.460976,0.244064,-0.389594,0.287963,-0.069517,0.267229,-0.259258,-0.152965,0.366417,-0.052598,0.235084,-0.250077,0.542633,0.208620,0.011358,0.214994,0.185615,-0.174908,-0.029923,-0.306578,-0.053552,0.186359,0.080950,-0.034133,1.000000,390.906000
4.171453,-2.674518,0.787273,-1.312014,2.393766,1.152397,-1.356786,-0.271881,0.794842,-1.269097,-0.417288,-0.613581,0.157258,-0.330556,0.285319,-0.086321,-0.197124,-0.585122,0.167477,-0.276420,0.454140,-0.280050,0.173997,0.020941,0.250736,-0.123718,-0.103273,0.240345,-0.049828,-0.090444,0.341373,0.088433,0.125798,0.281014,-0.448603,-0.041813,0.589032,0.197053,-0.353493,-0.144373,0.675037,0.133852,0.066452,-0.030487,-0.018240,-0.327396,-0.062022,-0.090069,0.046466,0.075599,0.038229,0.012323,1.000000,306.984000
2.500324,-2.476540,1.987455,1.807061,0.355786,0.521330,1.060603,-0.680069,0.719280,0.404033,0.153189,1.123075,-0.022585,0.033023,0.901494,-1.086849,-0.935814,0.412692,-0.620713,0.045552,0.141985,-0.330668,0.608055,0.566311,0.226426,-0.519043,-0.316008,0.073490,-0.431116,0.521671,-0.313549,-1.295198,0.455875,0.003109,-0.304145,0.074502,1.085506,0.764411,1.129946,-0.629657,-0.539873,0.793366,-0.373578,0.649937,-0.633281,-0.327204,-0.482066,0.779624,-0.452129,0.584487,0.132607,0.221327,1.000000,212.999000
4.063240,-3.367241,-0.239409,-0.770620,-0.064562,2.711153,-0.032236,2.705776,-6.474202,3.877456,-2.026806,-4.705503,6.467771,3.324741,-3.688955,-3.440411,1.710304,-1.857179,4.388559,-5.610914,-5.523539,-0.635482,-2.139864,-0.690192,-2.178627,5.042716,3.297311,2.370825,-0.268435,1.834195,-2.112948,1.790390,-2.253294,1.122218,1.317451,1.121736,-2.025790,-1.973636,0.362886,0.678949,-2.292750,2.309860,-1.587681,3.300252,-2.285152,-1.312155,-2.710479,0.581551,-3.463567,1.956914,2.178300,0.544992,1.000000,289.914000
1.479935,3.159502,1.891086,-3.147635,0.243363,0.416726,0.481959,-0.733836,1.400298,0.327228,-0.456995,-0.513670,-0.200775,0.012157,0.287542,-0.177139,0.345925,0.127544,0.258721,-0.149406,0.041802,0.208971,0.054141,-0.252319,-0.105611,-0.166426,-0.111607,-0.354044,-0.131328,0.279081,0.073065,0.560493,0.095720,-0.030592,-0.026860,-0.200447,0.183850,-0.593954,0.378438,-0.059090,0.010422,0.057259,0.199449,0.274215,-0.234147,-0.039140,-0.040564,-0.154377,-0.036966,0.142346,-0.013010,-0.017460,1.000000,150.063000
3.613262,-3.012608,0.150193,0.336851,1.820303,0.982223,-1.263488,0.237252,-0.525254,-0.221840,0.154468,-0.217819,0.622494,0.562904,0.121790,-0.443843,1.518946,0.011910,0.607996,-1.305601,1.208764,0.757559,-0.961628,0.237624,1.082640,-0.995028,-1.635058,-0.275354,-0.173403,-0.562607,0.269997,-0.105228,0.433378,-0.580720,0.771886,0.048958,0.090554,-0.659258,-0.576603,0.234610,-0.663328,-0.260768,-0.006066,-0.213553,0.392526,0.090995,-0.142611,0.194429,-0.357160,0.145627,0.169002,0.147302,1.000000,370.023000
1.274433,3.865493,-5.600070,1.411498,2.520465,-1.071160,-0.049301,0.254437,0.161246,-1.343236,0.619154,-0.944904,0.485112,0.093864,-0.295407,-0.477900,-0.476067,-0.177043,0.955255,-0.225472,-0.588332,-0.368401,0.119342,0.429475,-0.692237,0.627895,-0.025187,0.161711,0.045776,-0.088352,-0.056825,-0.139920,-0.047838,-0.147399,0.318805,0.391576,-0.570670,0.192853,0.107772,0.251330,0.135171,0.075886,0.146679,-0.140128,0.015499,-0.182307,-0.189895,0.456406,-0.158239,-0.291493,0.124306,-0.001077,1.000000,353.052000
-0.694081,3.785359,-0.771155,7.138345,-4.141526,-0.318968,7.413668,0.688682,-4.509760,3.155493,-1.375436,1.505648,0.961690,2.144778,0.267793,-0.854069,-6.588403,0.312620,4.799915,9.492689,-0.228013,3.767128,-3.132968,2.729661,11.640292,-6.353136,3.109392,1.471672,4.877038,2.472500,-0.247107,2.419318,-2.662760,-2.444833,-0.012193,3.177539,4.668668,-8.360241,-6.022093,1.661155,3.145433,3.483325,8.656543,0.226258,-5.608064,-3.597981,-2.309876,-0.016558,-2.446811,0.246074,-0.664200,0.130304,1.000000,236.923000
2.516149,4.248964,-0.739469,3.856939,-1.342662,-2.850869,-0.117505,-0.686503,1.051480,0.635145,-0.280412,0.472018,-0.757527,-0.046736,-0.067967,-1.383892,-1.617864,-0.186648,-0.391017,-0.229554,0.140297,0.057696,0.386090,-0.158919,-0.454243,-0.222262,-0.198074,0.085162,-0.534772,0.015619,-0.592883,-0.713875,0.240848,0.198863,-0.149081,-0.043194,0.919272,0.182787,0.342146,-0.187047,-0.222401,0.203328,-0.213414,0.973998,-0.257520,-0.267475,0.293383,0.460007,-0.337686,0.168395,-0.076279,0.004419,1.000000,177.984000
2.634960,-3.535357,1.080917,-0.887057,0.851211,1.125787,-0.992171,-0.069337,0.448676,-0.061040,-0.117107,0.161010,0.469507,1.017947,-0.305451,-0.006161,0.130463,0.129476,0.286074,0.614159,-0.039760,0.417694,-0.096269,-0.364520,0.359214,0.024377,0.330289,-0.593742,0.021778,0.191482,0.341644,0.258775,0.089235,0.144853,0.055315,-0.157990,-0.155425,0.311040,0.094593,-0.547230,-0.440656,-0.638376,-0.336747,0.111456,0.109912,-0.436995,-0.516768,-0.392549,0.124355,-0.208095,-0.137051,-0.022699,1.000000,325.974000
3.559304,-3.033614,1.534238,-0.019793,0.603699,1.008135,-0.706206,-0.241809,0.233775,-0.469536,-1.241038,-0.036836,0.223720,0.562676,-0.216257,0.399715,-0.177144,0.296296,-0.181525,0.427236,-0.229956,0.028109,0.181089,0.160929,-0.101484,0.242096,0.020964,-0.035596,-0.591289,0.158584,0.367189,0.111668,0.039265,-0.141836,0.157041,-0.196934,-0.425164,-0.121716,-0.297326,-0.159795,0.232391,0.210194,-0.516066,0.448784,-0.191788,1.049241,0.407701,-0.083126,-0.450379,0.180390,-0.097401,0.028831,1.000000,254.108000
0.072100,-2.392916,1.958172,0.680594,1.383612,0.606614,-1.556265,0.051194,0.545518,-0.689533,0.459218,-0.036591,0.179141,0.466065,0.002430,0.598899,-1.169777,0.142588,-0.244600,-0.230605,0.405117,-0.281785,-0.301625,0.595218,-0.409798,0.238618,-0.530498,0.642114,-0.251438,0.160441,0.750178,-0.158257,-0.281312,0.252835,-0.433234,0.134104,0.503857,0.127328,-0.302149,-0.146859,0.317261,0.285302,0.111401,-0.118039,0.280975,-0.268250,0.290511,-0.235993,-0.045428,0.103015,0.032300,0.025952,1.000000,460.906000
4.960043,3.055634,-2.141604,-1.542454,-0.193242,1.850016,-0.015877,-0.866298,1.070901,0.658910,-1.118401,-0.739574,-0.476417,-0.785592,0.734253,-0.272304,0.373155,0.737053,-0.196934,-0.699201,0.354041,0.278998,0.053011,-1.366336,0.590883,0.326563,-0.361405,-0.358792,0.001100,-0.558669,0.602891,0.421612,-0.579470,0.707482,-0.296036,0.594845,0.360186,0.206662,0.543900,-0.362647,0.980271,0.027692,0.414546,0.417625,-1.066060,-0.037976,0.528056,-0.173033,-0.505821,-1.227702,-0.361679,0.209133,1.000000,152.967000
-2.273658,-2.118717,2.855412,0.882097,0.570826,-0.161877,1.656627,-0.371204,0.927035,-0.705826,0.861124,0.447760,0.157553,0.515388,-0.043428,-0.245970,-0.242587,-0.080023,-0.171564,0.523601,0.221714,-0.295340,-0.111790,-0.137663,-0.300681,0.353562,-0.353252,0.614384,-0.267815,0.060885,-0.051050,0.229057,0.304304,0.094603,0.277161,0.084802,-0.347034,-0.458130,-0.567771,0.217357,-0.224283,0.188162,-0.142624,-0.113627,-0.102394,-0.055060,-0.033587,0.226105,0.159751,0.076814,-0.063535,-0.033513,1.000000,373.106000
5.643036,-1.695322,-6.512936,-0.091906,2.355453,-3.327952,0.882833,-0.019913,0.665549,-0.768828,0.874492,0.214838,-0.992397,-0.007876,-0.073003,-0.093327,-0.927792,-0.117440,-1.474161,0.484733,0.049644,-1.252950,-1.660043,0.620941,-0.492500,0.978882,-0.717427,-0.572688,-0.041728,-0.485859,0.098885,-0.578257,-0.535915,-0.215178,-0.179412,0.268039,-0.647755,-0.533561,-0.367144,0.303512,-0.114657,-1.102846,0.223327,0.558570,0.877727,0.376836,0.067936,-0.413212,0.274413,-0.850450,0.072856,-0.178761,1.000000,221.996000
4.975792,-2.758490,1.683788,-1.385288,-0.016594,0.985905,0.529606,0.016212,-0.240889,-0.647774,-0.044944,0.288878,1.788772,-0.781310,-0.822890,1.507422,-0.527198,-0.572405,0.791132,-0.580101,-1.269830,0.145552,0.132870,-0.605824,0.102052,1.413636,0.765020,0.063930,-0.306833,0.106495,-0.796956,0.327351,-0.111269,1.002212,0.999213,0.178525,-0.712156,-0.331478,-0.620159,-0.246691,-0.578147,0.411943,-1.164649,0.755322,-0.251845,-0.703664,-0.677270,0.130140,-0.676889,1.212824,0.479042,0.260084,1.000000,210.109000
-3.796990,-2.343809,0.047932,2.892803,0.424828,1.977414,-1.196711,0.213063,-0.253909,0.140572,-0.326493,-0.715521,-0.297471,-1.146473,0.243817,0.043361,-0.272930,-0.604322,0.374821,-0.230489,-1.104209,0.449077,-0.684167,0.619284,0.421172,0.515279,0.491284,-0.246721,-1.059775,-0.049620,0.246377,0.080058,0.652843,0.157030,-0.554309,0.479963,0.631594,0.030358,0.295891,0.214846,0.267714,0.390245,-0.675841,-0.847005,0.190704,0.589968,-0.743389,0.173965,0.569954,0.099450,-0.410860,-0.047155,1.000000,700.910000
7.835361,4.247727,-4.327176,-3.744506,-0.156844,-0.802285,-0.631918,0.660351,-1.204355,-1.983748,1.404999,-0.173483,0.367916,-2.498040,0.410613,-1.005067,-1.038900,-0.231357,-0.907456,0.422424,-0.032036,-1.857686,-2.335524,-0.869666,0.469349,-0.048567,-0.919700,-0.545996,-1.095078,0.347580,-0.114048,-1.939841,-0.650875,0.923446,1.625896,-0.058212,1.696280,0.067624,0.638914,0.094395,-1.360045,2.658342,1.872817,0.857811,-0.042463,2.014564,1.808550,-4.807539,5.798524,0.246162,1.553427,-0.426377,1.000000,267.964000
0.696501,-3.186730,2.767334,0.989119,1.032572,0.185227,-1.040705,0.498148,-1.001012,0.423688,-0.026143,1.240648,0.146781,2.074449,-1.010042,1.552617,-1.507535,1.730861,-1.743266,0.374221,-0.315076,0.521882,-0.730663,0.471829,0.126992,-0.735915,0.529164,0.003303,1.353229,0.987540,0.182073,-0.117063,-0.393220,-0.314423,-0.189049,-0.950893,0.105895,-0.842268,-0.062276,-0.843914,-1.570335,0.263517,-0.763168,-0.393077,0.632784,-1.239943,0.806907,-0.374928,0.289511,-1.017104,0.892035,0.015597,1.000000,409.041000
3.882010,-2.750659,0.616916,-0.312624,-0.649878,-3.075208,-0.738385,-0.280013,-1.032694,-0.008919,-3.224433,1.064264,-0.852598,-0.564889,1.989046,-2.701104,-5.380994,0.122946,0.416000,-0.498898,0.009777,-0.638708,2.601090,0.477083,-0.531619,-0.618189,-1.476092,1.274282,-1.542780,0.015301,-1.357003,-1.386303,-0.339354,0.907059,0.412015,-1.391410,3.103839,0.798195,1.201725,0.099192,-0.734304,0.466661,-0.424210,3.077551,-0.679349,-1.048930,1.133158,1.217331,-1.714664,0.039594,0.778360,-0.057915,1.000000,219.013000
1.528989,-2.447758,-1.864937,4.245725,0.606221,-2.451298,-0.362411,0.488134,-1.817754,0.436704,-0.573621,0.797410,-1.840771,-1.584928,1.811055,-1.082562,1.295472,-1.446337,0.927160,1.396488,-2.589002,0.314045,1.015684,-3.363654,2.234246,2.567929,-0.593458,1.173575,3.861459,0.188642,0.015802,1.238101,-0.648189,-3.121966,-3.714989,-1.269596,-2.038144,0.888464,1.601978,-0.946998,-3.451090,4.944088,-0.596848,2.356239,6.020538,2.029767,2.577315,1.522420,0.017793,-1.151269,-0.256789,0.289620,1.000000,348.979000
1.307076,-3.116670,-1.932328,3.223595,-3.097438,-0.000563,-1.017993,-0.218359,0.476216,-1.689354,0.018466,-1.073108,-0.640184,1.324504,0.954799,0.657830,0.529806,-0.689964,-0.225310,-0.331259,-0.388604,0.777035,0.517052,0.705619,0.163233,0.460398,-0.241408,-0.256667,-0.009565,0.090246,0.358893,-0.348390,0.448454,0.193008,-0.009421,0.064179,-0.018869,-0.348240,0.386449,-0.001313,-0.424607,-0.292096,0.005850,0.072789,-0.098097,-0.044892,0.305597,-0.258467,0.117288,0.223243,0.298611,0.005376,1.000000,209.966000
-3.010183,1.983071,0.279092,-0.637522,0.123116,-1.018481,-0.819132,0.036811,0.324205,1.023804,-0.405190,0.469457,-1.484503,0.643327,-0.886594,0.956660,1.596982,0.145501,1.795977,0.460848,-1.654688,0.999458,1.482786,-1.637205,-1.696191,-0.200006,0.446700,-1.299821,0.793047,-0.378920,0.841539,-1.493901,-1.021101,-0.299760,-0.959540,-0.648165,1.428754,-0.470460,-0.686542,1.127967,-0.337823,-0.179945,0.061135,-1.190844,-0.916708,-0.189173,0.627299,-0.151402,-0.543846,-0.395830,0.853753,-0.037240,1.000000,463.898000
2.109280,-3.261661,-0.260157,1.178865,0.915911,0.282495,-0.075645,0.002700,0.186944,-0.099169,0.427556,0.811720,-0.385027,1.232099,-0.306000,0.860462,0.903492,0.680091,0.043967,1.850460,0.639017,-0.017963,0.722183,1.484511,0.206132,1.257269,-0.231531,0.162672,-0.630446,-1.091186,0.067770,0.742119,0.779169,-1.025492,-0.523217,0.806418,-0.312410,1.441005,1.143311,0.368904,-2.751223,-0.344765,-1.040470,0.354776,-1.736225,-0.954370,-1.559796,-1.794642,-0.768322,-0.290772,-0.079456,0.056953,1.000000,324.954000
6.867142,3.740855,-1.715680,-3.491735,0.012272,-1.912920,-2.785592,0.617450,-0.410471,0.358771,1.296512,-0.172375,-0.248922,-0.440872,0.114154,-0.300232,0.180448,-0.304012,0.386655,-0.825229,1.303367,0.119563,-1.645380,-1.094767,0.809648,-0.625472,-1.220558,-0.495712,-0.081070,-0.357174,-0.603186,-0.080864,0.499053,-0.723563,0.396341,-0.091480,-0.198664,0.587853,-0.348790,0.643618,-0.117640,0.428640,0.274937,0.279803,0.155105,0.062215,0.080182,0.790888,-0.361073,0.013154,-0.438453,0.071282,1.000000,306.933000
3.375616,-3.336371,1.188837,-0.733179,0.756180,0.287151,-0.318377,-0.014975,0.019760,-0.374095,-0.407534,0.281423,0.070131,0.173882,-0.514092,0.802498,1.180687,1.277329,-0.989943,1.336347,-0.355387,-0.015562,1.051714,1.088593,0.974787,0.409198,-0.141845,-0.253398,-0.551263,0.500401,1.319079,-1.302812,0.341699,-0.518647,0.573346,0.276839,-1.537966,0.157947,1.275626,0.108815,0.371079,1.837630,-0.651793,0.490809,-1.595511,1.237695,0.712579,0.160152,-0.979985,0.637410,-0.470357,0.265587,1.000000,281.912000
1.884418,-2.651670,-1.513963,1.606689,0.296395,0.741918,-0.576097,-0.047546,0.383076,-0.172107,0.476602,0.132718,0.100072,0.501851,0.020494,0.364682,0.243659,-0.031632,0.481619,0.084933,1.073786,-0.394828,-0.705414,-0.009088,0.504457,0.140056,-0.786470,-0.074019,-0.660542,-0.275454,-0.308521,0.139676,0.620922,-0.532542,0.579980,0.330795,-0.454847,-0.035713,-0.710311,0.800679,-0.592800,-0.011094,0.149084,-0.440808,0.205853,0.354762,0.247351,0.245966,-0.407289,0.136372,0.112233,0.081278,1.000000,366.969000
6.209660,3.438359,-1.825722,-2.561827,0.186434,-0.386818,-2.906371,1.007837,-1.942685,2.391660,2.604335,1.488913,-1.051090,0.079714,0.870475,-1.050269,2.150571,-0.754517,1.796127,-1.892817,6.688271,0.925958,-5.854606,-1.805602,2.943171,-1.937640,-3.809834,-3.570961,-0.922290,-1.692477,-4.709659,-2.424029,4.831224,0.633358,2.328856,-3.393492,-1.204563,-1.836535,1.258133,1.926139,-1.277640,-0.668655,-2.122984,-2.576136,-0.488310,1.825294,0.161002,3.119815,-3.502919,-0.478516,1.677176,0.532994,1.000000,183.977000
-1.109040,-2.586564,0.045561,2.979851,1.774258,-1.586446,1.339256,1.783804,-3.077356,-0.678516,4.494983,0.394874,-2.823783,0.111465,1.499098,-1.176600,2.310774,1.499247,0.168172,-0.815770,3.748716,-2.292678,0.604685,-4.100831,2.039328,2.120451,0.711987,-3.512000,3.393077,1.102086,-5.289786,0.693671,1.938563,2.381961,-0.012349,-2.580200,1.569388,-0.295915,1.581085,-0.337153,2.999393,0.311128,-0.738465,-0.715783,-0.642556,0.528237,-0.184445,-0.698096,-2.078493,1.387185,1.118077,-0.229871,1.000000,398.136000
2.087696,3.785434,1.564949,-1.471798,0.210001,-1.837347,-1.613224,0.859478,-1.254337,-1.426444,2.848396,-0.089873,0.394928,-0.340032,-0.127413,-0.133774,0.501422,1.579052,-0.648566,-0.918529,0.255229,-0.832445,0.945456,0.526865,0.487604,0.372499,0.487723,-1.209773,1.811143,-0.893224,-0.105892,0.644798,-0.217606,1.388561,1.553743,-0.248343,1.394283,-1.220743,-0.186757,0.077935,0.301866,-1.561415,2.224325,0.640398,-0.123912,0.861513,-1.253624,0.862696,0.761737,1.369573,-1.050229,-0.289932,1.000000,209.974000
0.981837,-2.370198,2.220044,-1.289970,2.761305,-0.378497,1.229893,-0.531306,1.478447,0.216214,0.950990,-0.453970,-0.142119,0.212049,0.251449,-0.653375,0.452339,-0.178540,0.083905,-0.300427,0.220548,0.090062,-0.090796,-0.539306,0.469645,-0.114508,0.167065,0.031173,0.610263,0.027359,-0.088116,0.408875,0.100221,0.441784,0.056513,-0.289628,0.509385,0.007205,-0.088971,-0.536198,0.464706,-0.061292,-0.133685,-0.075277,-0.102120,-0.015605,-0.109402,0.008312,0.196859,0.193643,-0.089552,-0.082111,1.000000,269.887000
